Impedance Data for Demo Speaker 1
Frequency (Hz), Impedance (Ohms)
12035, 10.81
12036, 10.81
12037, 10.81
12038, 10.81
12039, 10.81
12040, 10.81
12041, 10.81
12042, 10.81
12043, 10.81
12044, 10.81
12045, 10.81
12046, 10.81
12047, 10.81
12048, 10.81
12049, 10.81
12050, 10.81
12051, 10.81
12052, 10.81
12053, 10.81
12054, 10.81
12055, 10.81
12056, 10.82
12057, 10.82
12058, 10.82
12059, 10.82
12060, 10.82
12061, 10.82
12062, 10.82
12063, 10.82
12064, 10.82
12065, 10.82
12066, 10.82
12067, 10.82
12068, 10.82
12069, 10.82
12070, 10.82
12071, 10.82
12072, 10.82
12073, 10.82
12074, 10.82
12075, 10.82
12076, 10.82
12077, 10.82
12078, 10.82
12079, 10.82
12080, 10.82
12081, 10.82
12082, 10.83
12083, 10.83
12084, 10.83
12085, 10.83
12086, 10.83
12087, 10.83
12088, 10.83
12089, 10.83
12090, 10.83
12091, 10.83
12092, 10.83
12093, 10.83
12094, 10.83
12095, 10.83
12096, 10.83
12097, 10.83
12098, 10.83
12099, 10.83
12100, 10.83
12101, 10.83
12102, 10.83
12103, 10.83
12104, 10.83
12105, 10.83
12106, 10.83
12107, 10.83
12108, 10.83
12109, 10.84
12110, 10.84
12111, 10.84
12112, 10.84
12113, 10.84
12114, 10.84
12115, 10.84
12116, 10.84
12117, 10.84
12118, 10.84
12119, 10.84
12120, 10.84
12121, 10.84
12122, 10.84
12123, 10.84
12124, 10.84
12125, 10.84
12126, 10.84
12127, 10.84
12128, 10.84
12129, 10.84
12130, 10.84
12131, 10.84
12132, 10.84
12133, 10.84
12134, 10.84
12135, 10.85
12136, 10.85
12137, 10.85
12138, 10.85
12139, 10.85
12140, 10.85
12141, 10.85
12142, 10.85
12143, 10.85
12144, 10.85
12145, 10.85
12146, 10.85
12147, 10.85
12148, 10.85
12149, 10.85
12150, 10.85
12151, 10.85
12152, 10.85
12153, 10.85
12154, 10.85
12155, 10.85
12156, 10.85
12157, 10.85
12158, 10.85
12159, 10.85
12160, 10.85
12161, 10.85
12162, 10.86
12163, 10.86
12164, 10.86
12165, 10.86
12166, 10.86
12167, 10.86
12168, 10.86
12169, 10.86
12170, 10.86
12171, 10.86
12172, 10.86
12173, 10.86
12174, 10.86
12175, 10.86
12176, 10.86
12177, 10.86
12178, 10.86
12179, 10.86
12180, 10.86
12181, 10.86
12182, 10.86
12183, 10.86
12184, 10.86
12185, 10.86
12186, 10.86
12187, 10.86
12188, 10.87
12189, 10.87
12190, 10.87
12191, 10.87
12192, 10.87
12193, 10.87
12194, 10.87
12195, 10.87
12196, 10.87
12197, 10.87
12198, 10.87
12199, 10.87
12200, 10.87
12201, 10.87
12202, 10.87
12203, 10.87
12204, 10.87
12205, 10.87
12206, 10.87
12207, 10.87
12208, 10.87
12209, 10.87
12210, 10.87
12211, 10.87
12212, 10.87
12213, 10.87
12214, 10.87
12215, 10.88
12216, 10.88
12217, 10.88
12218, 10.88
12219, 10.88
12220, 10.88
12221, 10.88
12222, 10.88
12223, 10.88
12224, 10.88
12225, 10.88
12226, 10.88
12227, 10.88
12228, 10.88
12229, 10.88
12230, 10.88
12231, 10.88
12232, 10.88
12233, 10.88
12234, 10.88
12235, 10.88
12236, 10.88
12237, 10.88
12238, 10.88
12239, 10.88
12240, 10.88
12241, 10.89
12242, 10.89
12243, 10.89
12244, 10.89
12245, 10.89
12246, 10.89
12247, 10.89
12248, 10.89
12249, 10.89
12250, 10.89
12251, 10.89
12252, 10.89
12253, 10.89
12254, 10.89
12255, 10.89
12256, 10.89
12257, 10.89
12258, 10.89
12259, 10.89
12260, 10.89
12261, 10.89
12262, 10.89
12263, 10.89
12264, 10.89
12265, 10.89
12266, 10.89
12267, 10.89
12268, 10.90
12269, 10.90
12270, 10.90
12271, 10.90
12272, 10.90
12273, 10.90
12274, 10.90
12275, 10.90
12276, 10.90
12277, 10.90
12278, 10.90
12279, 10.90
12280, 10.90
12281, 10.90
12282, 10.90
12283, 10.90
12284, 10.90
12285, 10.90
12286, 10.90
12287, 10.90
12288, 10.90
12289, 10.90
12290, 10.90
12291, 10.90
12292, 10.90
12293, 10.90
12294, 10.91
12295, 10.91
12296, 10.91
12297, 10.91
12298, 10.91
12299, 10.91
12300, 10.91
12301, 10.91
12302, 10.91
12303, 10.91
12304, 10.91
12305, 10.91
12306, 10.91
12307, 10.91
12308, 10.91
12309, 10.91
12310, 10.91
12311, 10.91
12312, 10.91
12313, 10.91
12314, 10.91
12315, 10.91
12316, 10.91
12317, 10.91
12318, 10.91
12319, 10.91
12320, 10.91
12321, 10.92
12322, 10.92
12323, 10.92
12324, 10.92
12325, 10.92
12326, 10.92
12327, 10.92
12328, 10.92
12329, 10.92
12330, 10.92
12331, 10.92
12332, 10.92
12333, 10.92
12334, 10.92
12335, 10.92
12336, 10.92
12337, 10.92
12338, 10.92
12339, 10.92
12340, 10.92
12341, 10.92
12342, 10.92
12343, 10.92
12344, 10.92
12345, 10.92
12346, 10.92
12347, 10.93
12348, 10.93
12349, 10.93
12350, 10.93
12351, 10.93
12352, 10.93
12353, 10.93
12354, 10.93
12355, 10.93
12356, 10.93
12357, 10.93
12358, 10.93
12359, 10.93
12360, 10.93
12361, 10.93
12362, 10.93
12363, 10.93
12364, 10.93
12365, 10.93
12366, 10.93
12367, 10.93
12368, 10.93
12369, 10.93
12370, 10.93
12371, 10.93
12372, 10.93
12373, 10.93
12374, 10.94
12375, 10.94
12376, 10.94
12377, 10.94
12378, 10.94
12379, 10.94
12380, 10.94
12381, 10.94
12382, 10.94
12383, 10.94
12384, 10.94
12385, 10.94
12386, 10.94
12387, 10.94
12388, 10.94
12389, 10.94
12390, 10.94
12391, 10.94
12392, 10.94
12393, 10.94
12394, 10.94
12395, 10.94
12396, 10.94
12397, 10.94
12398, 10.94
12399, 10.94
12400, 10.94
12401, 10.95
12402, 10.95
12403, 10.95
12404, 10.95
12405, 10.95
12406, 10.95
12407, 10.95
12408, 10.95
12409, 10.95
12410, 10.95
12411, 10.95
12412, 10.95
12413, 10.95
12414, 10.95
12415, 10.95
12416, 10.95
12417, 10.95
12418, 10.95
12419, 10.95
12420, 10.95
12421, 10.95
12422, 10.95
12423, 10.95
12424, 10.95
12425, 10.95
12426, 10.95
12427, 10.96
12428, 10.96
12429, 10.96
12430, 10.96
12431, 10.96
12432, 10.96
12433, 10.96
12434, 10.96
12435, 10.96
12436, 10.96
12437, 10.96
12438, 10.96
12439, 10.96
12440, 10.96
12441, 10.96
12442, 10.96
12443, 10.96
12444, 10.96
12445, 10.96
12446, 10.96
12447, 10.96
12448, 10.96
12449, 10.96
12450, 10.96
12451, 10.96
12452, 10.96
12453, 10.96
12454, 10.97
12455, 10.97
12456, 10.97
12457, 10.97
12458, 10.97
12459, 10.97
12460, 10.97
12461, 10.97
12462, 10.97
12463, 10.97
12464, 10.97
12465, 10.97
12466, 10.97
12467, 10.97
12468, 10.97
12469, 10.97
12470, 10.97
12471, 10.97
12472, 10.97
12473, 10.97
12474, 10.97
12475, 10.97
12476, 10.97
12477, 10.97
12478, 10.97
12479, 10.97
12480, 10.98
12481, 10.98
12482, 10.98
12483, 10.98
12484, 10.98
12485, 10.98
12486, 10.98
12487, 10.98
12488, 10.98
12489, 10.98
12490, 10.98
12491, 10.98
12492, 10.98
12493, 10.98
12494, 10.98
12495, 10.98
12496, 10.98
12497, 10.98
12498, 10.98
12499, 10.98
12500, 10.98
12501, 10.98
12502, 10.98
12503, 10.98
12504, 10.98
12505, 10.98
12506, 10.98
12507, 10.99
12508, 10.99
12509, 10.99
12510, 10.99
12511, 10.99
12512, 10.99
12513, 10.99
12514, 10.99
12515, 10.99
12516, 10.99
12517, 10.99
12518, 10.99
12519, 10.99
12520, 10.99
12521, 10.99
12522, 10.99
12523, 10.99
12524, 10.99
12525, 10.99
12526, 10.99
12527, 10.99
12528, 10.99
12529, 10.99
12530, 10.99
12531, 10.99
12532, 10.99
12533, 11.00
12534, 11.00
12535, 11.00
12536, 11.00
12537, 11.00
12538, 11.00
12539, 11.00
12540, 11.00
12541, 11.00
12542, 11.00
12543, 11.00
12544, 11.00
12545, 11.00
12546, 11.00
12547, 11.00
12548, 11.00
12549, 11.00
12550, 11.00
12551, 11.00
12552, 11.00
12553, 11.00
12554, 11.00
12555, 11.00
12556, 11.00
12557, 11.00
12558, 11.00
12559, 11.00
12560, 11.01
12561, 11.01
12562, 11.01
12563, 11.01
12564, 11.01
12565, 11.01
12566, 11.01
12567, 11.01
12568, 11.01
12569, 11.01
12570, 11.01
12571, 11.01
12572, 11.01
12573, 11.01
12574, 11.01
12575, 11.01
12576, 11.01
12577, 11.01
12578, 11.01
12579, 11.01
12580, 11.01
12581, 11.01
12582, 11.01
12583, 11.01
12584, 11.01
12585, 11.01
12586, 11.02
12587, 11.02
12588, 11.02
12589, 11.02
12590, 11.02
12591, 11.02
12592, 11.02
12593, 11.02
12594, 11.02
12595, 11.02
12596, 11.02
12597, 11.02
12598, 11.02
12599, 11.02
12600, 11.02
12601, 11.02
12602, 11.02
12603, 11.02
12604, 11.02
12605, 11.02
12606, 11.02
12607, 11.02
12608, 11.02
12609, 11.02
12610, 11.02
12611, 11.02
12612, 11.02
12613, 11.03
12614, 11.03
12615, 11.03
12616, 11.03
12617, 11.03
12618, 11.03
12619, 11.03
12620, 11.03
12621, 11.03
12622, 11.03
12623, 11.03
12624, 11.03
12625, 11.03
12626, 11.03
12627, 11.03
12628, 11.03
12629, 11.03
12630, 11.03
12631, 11.03
12632, 11.03
12633, 11.03
12634, 11.03
12635, 11.03
12636, 11.03
12637, 11.03
12638, 11.03
12639, 11.04
12640, 11.04
12641, 11.04
12642, 11.04
12643, 11.04
12644, 11.04
12645, 11.04
12646, 11.04
12647, 11.04
12648, 11.04
12649, 11.04
12650, 11.04
12651, 11.04
12652, 11.04
12653, 11.04
12654, 11.04
12655, 11.04
12656, 11.04
12657, 11.04
12658, 11.04
12659, 11.04
12660, 11.04
12661, 11.04
12662, 11.04
12663, 11.04
12664, 11.04
12665, 11.04
12666, 11.05
12667, 11.05
12668, 11.05
12669, 11.05
12670, 11.05
12671, 11.05
12672, 11.05
12673, 11.05
12674, 11.05
12675, 11.05
12676, 11.05
12677, 11.05
12678, 11.05
12679, 11.05
12680, 11.05
12681, 11.05
12682, 11.05
12683, 11.05
12684, 11.05
12685, 11.05
12686, 11.05
12687, 11.05
12688, 11.05
12689, 11.05
12690, 11.05
12691, 11.05
12692, 11.06
12693, 11.06
12694, 11.06
12695, 11.06
12696, 11.06
12697, 11.06
12698, 11.06
12699, 11.06
12700, 11.06
12701, 11.06
12702, 11.06
12703, 11.06
12704, 11.06
12705, 11.06
12706, 11.06
12707, 11.06
12708, 11.06
12709, 11.06
12710, 11.06
12711, 11.06
12712, 11.06
12713, 11.06
12714, 11.06
12715, 11.06
12716, 11.06
12717, 11.06
12718, 11.06
12719, 11.07
12720, 11.07
12721, 11.07
12722, 11.07
12723, 11.07
12724, 11.07
12725, 11.07
12726, 11.07
12727, 11.07
12728, 11.07
12729, 11.07
12730, 11.07
12731, 11.07
12732, 11.07
12733, 11.07
12734, 11.07
12735, 11.07
12736, 11.07
12737, 11.07
12738, 11.07
12739, 11.07
12740, 11.07
12741, 11.07
12742, 11.07
12743, 11.07
12744, 11.07
12745, 11.08
12746, 11.08
12747, 11.08
12748, 11.08
12749, 11.08
12750, 11.08
12751, 11.08
12752, 11.08
12753, 11.08
12754, 11.08
12755, 11.08
12756, 11.08
12757, 11.08
12758, 11.08
12759, 11.08
12760, 11.08
12761, 11.08
12762, 11.08
12763, 11.08
12764, 11.08
12765, 11.08
12766, 11.08
12767, 11.08
12768, 11.08
12769, 11.08
12770, 11.08
12771, 11.08
12772, 11.09
12773, 11.09
12774, 11.09
12775, 11.09
12776, 11.09
12777, 11.09
12778, 11.09
12779, 11.09
12780, 11.09
12781, 11.09
12782, 11.09
12783, 11.09
12784, 11.09
12785, 11.09
12786, 11.09
12787, 11.09
12788, 11.09
12789, 11.09
12790, 11.09
12791, 11.09
12792, 11.09
12793, 11.09
12794, 11.09
12795, 11.09
12796, 11.09
12797, 11.09
12798, 11.10
12799, 11.10
12800, 11.10
12801, 11.10
12802, 11.10
12803, 11.10
12804, 11.10
12805, 11.10
12806, 11.10
12807, 11.10
12808, 11.10
12809, 11.10
12810, 11.10
12811, 11.10
12812, 11.10
12813, 11.10
12814, 11.10
12815, 11.10
12816, 11.10
12817, 11.10
12818, 11.10
12819, 11.10
12820, 11.10
12821, 11.10
12822, 11.10
12823, 11.10
12824, 11.10
12825, 11.11
12826, 11.11
12827, 11.11
12828, 11.11
12829, 11.11
12830, 11.11
12831, 11.11
12832, 11.11
12833, 11.11
12834, 11.11
12835, 11.11
12836, 11.11
12837, 11.11
12838, 11.11
12839, 11.11
12840, 11.11
12841, 11.11
12842, 11.11
12843, 11.11
12844, 11.11
12845, 11.11
12846, 11.11
12847, 11.11
12848, 11.11
12849, 11.11
12850, 11.11
12851, 11.11
12852, 11.12
12853, 11.12
12854, 11.12
12855, 11.12
12856, 11.12
12857, 11.12
12858, 11.12
12859, 11.12
12860, 11.12
12861, 11.12
12862, 11.12
12863, 11.12
12864, 11.12
12865, 11.12
12866, 11.12
12867, 11.12
12868, 11.12
12869, 11.12
12870, 11.12
12871, 11.12
12872, 11.12
12873, 11.12
12874, 11.12
12875, 11.12
12876, 11.12
12877, 11.12
12878, 11.13
12879, 11.13
12880, 11.13
12881, 11.13
12882, 11.13
12883, 11.13
12884, 11.13
12885, 11.13
12886, 11.13
12887, 11.13
12888, 11.13
12889, 11.13
12890, 11.13
12891, 11.13
12892, 11.13
12893, 11.13
12894, 11.13
12895, 11.13
12896, 11.13
12897, 11.13
12898, 11.13
12899, 11.13
12900, 11.13
12901, 11.13
12902, 11.13
12903, 11.13
12904, 11.13
12905, 11.14
12906, 11.14
12907, 11.14
12908, 11.14
12909, 11.14
12910, 11.14
12911, 11.14
12912, 11.14
12913, 11.14
12914, 11.14
12915, 11.14
12916, 11.14
12917, 11.14
12918, 11.14
12919, 11.14
12920, 11.14
12921, 11.14
12922, 11.14
12923, 11.14
12924, 11.14
12925, 11.14
12926, 11.14
12927, 11.14
12928, 11.14
12929, 11.14
12930, 11.14
12931, 11.15
12932, 11.15
12933, 11.15
12934, 11.15
12935, 11.15
12936, 11.15
12937, 11.15
12938, 11.15
12939, 11.15
12940, 11.15
12941, 11.15
12942, 11.15
12943, 11.15
12944, 11.15
12945, 11.15
12946, 11.15
12947, 11.15
12948, 11.15
12949, 11.15
12950, 11.15
12951, 11.15
12952, 11.15
12953, 11.15
12954, 11.15
12955, 11.15
12956, 11.15
12957, 11.15
12958, 11.16
12959, 11.16
12960, 11.16
12961, 11.16
12962, 11.16
12963, 11.16
12964, 11.16
12965, 11.16
12966, 11.16
12967, 11.16
12968, 11.16
12969, 11.16
12970, 11.16
12971, 11.16
12972, 11.16
12973, 11.16
12974, 11.16
12975, 11.16
12976, 11.16
12977, 11.16
12978, 11.16
12979, 11.16
12980, 11.16
12981, 11.16
12982, 11.16
12983, 11.16
12984, 11.17
12985, 11.17
12986, 11.17
12987, 11.17
12988, 11.17
12989, 11.17
12990, 11.17
12991, 11.17
12992, 11.17
12993, 11.17
12994, 11.17
12995, 11.17
12996, 11.17
12997, 11.17
12998, 11.17
12999, 11.17
13000, 11.17
13001, 11.17
13002, 11.17
13003, 11.17
13004, 11.17
13005, 11.17
13006, 11.17
13007, 11.17
13008, 11.17
13009, 11.17
13010, 11.17
13011, 11.18
13012, 11.18
13013, 11.18
13014, 11.18
13015, 11.18
13016, 11.18
13017, 11.18
13018, 11.18
13019, 11.18
13020, 11.18
13021, 11.18
13022, 11.18
13023, 11.18
13024, 11.18
13025, 11.18
13026, 11.18
13027, 11.18
13028, 11.18
13029, 11.18
13030, 11.18
13031, 11.18
13032, 11.18
13033, 11.18
13034, 11.18
13035, 11.18
13036, 11.18
13037, 11.19
13038, 11.19
13039, 11.19
13040, 11.19
13041, 11.19
13042, 11.19
13043, 11.19
13044, 11.19
13045, 11.19
13046, 11.19
13047, 11.19
13048, 11.19
13049, 11.19
13050, 11.19
13051, 11.19
13052, 11.19
13053, 11.19
13054, 11.19
13055, 11.19
13056, 11.19
13057, 11.19
13058, 11.19
13059, 11.19
13060, 11.19
13061, 11.19
13062, 11.19
13063, 11.19
13064, 11.20
13065, 11.20
13066, 11.20
13067, 11.20
13068, 11.20
13069, 11.20
13070, 11.20
13071, 11.20
13072, 11.20
13073, 11.20
13074, 11.20
13075, 11.20
13076, 11.20
13077, 11.20
13078, 11.20
13079, 11.20
13080, 11.20
13081, 11.20
13082, 11.20
13083, 11.20
13084, 11.20
13085, 11.20
13086, 11.20
13087, 11.20
13088, 11.20
13089, 11.20
13090, 11.21
13091, 11.21
13092, 11.21
13093, 11.21
13094, 11.21
13095, 11.21
13096, 11.21
13097, 11.21
13098, 11.21
13099, 11.21
13100, 11.21
13101, 11.21
13102, 11.21
13103, 11.21
13104, 11.21
13105, 11.21
13106, 11.21
13107, 11.21
13108, 11.21
13109, 11.21
13110, 11.21
13111, 11.21
13112, 11.21
13113, 11.21
13114, 11.21
13115, 11.21
13116, 11.21
13117, 11.22
13118, 11.22
13119, 11.22
13120, 11.22
13121, 11.22
13122, 11.22
13123, 11.22
13124, 11.22
13125, 11.22
13126, 11.22
13127, 11.22
13128, 11.22
13129, 11.22
13130, 11.22
13131, 11.22
13132, 11.22
13133, 11.22
13134, 11.22
13135, 11.22
13136, 11.22
13137, 11.22
13138, 11.22
13139, 11.22
13140, 11.22
13141, 11.22
13142, 11.22
13143, 11.23
13144, 11.23
13145, 11.23
13146, 11.23
13147, 11.23
13148, 11.23
13149, 11.23
13150, 11.23
13151, 11.23
13152, 11.23
13153, 11.23
13154, 11.23
13155, 11.23
13156, 11.23
13157, 11.23
13158, 11.23
13159, 11.23
13160, 11.23
13161, 11.23
13162, 11.23
13163, 11.23
13164, 11.23
13165, 11.23
13166, 11.23
13167, 11.23
13168, 11.23
13169, 11.23
13170, 11.24
13171, 11.24
13172, 11.24
13173, 11.24
13174, 11.24
13175, 11.24
13176, 11.24
13177, 11.24
13178, 11.24
13179, 11.24
13180, 11.24
13181, 11.24
13182, 11.24
13183, 11.24
13184, 11.24
13185, 11.24
13186, 11.24
13187, 11.24
13188, 11.24
13189, 11.24
13190, 11.24
13191, 11.24
13192, 11.24
13193, 11.24
13194, 11.24
13195, 11.24
13196, 11.25
13197, 11.25
13198, 11.25
13199, 11.25
13200, 11.25
13201, 11.25
13202, 11.25
13203, 11.25
13204, 11.25
13205, 11.25
13206, 11.25
13207, 11.25
13208, 11.25
13209, 11.25
13210, 11.25
13211, 11.25
13212, 11.25
13213, 11.25
13214, 11.25
13215, 11.25
13216, 11.25
13217, 11.25
13218, 11.25
13219, 11.25
13220, 11.25
13221, 11.25
13222, 11.25
13223, 11.26
13224, 11.26
13225, 11.26
13226, 11.26
13227, 11.26
13228, 11.26
13229, 11.26
13230, 11.26
13231, 11.26
13232, 11.26
13233, 11.26
13234, 11.26
13235, 11.26
13236, 11.26
13237, 11.26
13238, 11.26
13239, 11.26
13240, 11.26
13241, 11.26
13242, 11.26
13243, 11.26
13244, 11.26
13245, 11.26
13246, 11.26
13247, 11.26
13248, 11.26
13249, 11.27
13250, 11.27
13251, 11.27
13252, 11.27
13253, 11.27
13254, 11.27
13255, 11.27
13256, 11.27
13257, 11.27
13258, 11.27
13259, 11.27
13260, 11.27
13261, 11.27
13262, 11.27
13263, 11.27
13264, 11.27
13265, 11.27
13266, 11.27
13267, 11.27
13268, 11.27
13269, 11.27
13270, 11.27
13271, 11.27
13272, 11.27
13273, 11.27
13274, 11.27
13275, 11.27
13276, 11.28
13277, 11.28
13278, 11.28
13279, 11.28
13280, 11.28
13281, 11.28
13282, 11.28
13283, 11.28
13284, 11.28
13285, 11.28
13286, 11.28
13287, 11.28
13288, 11.28
13289, 11.28
13290, 11.28
13291, 11.28
13292, 11.28
13293, 11.28
13294, 11.28
13295, 11.28
13296, 11.28
13297, 11.28
13298, 11.28
13299, 11.28
13300, 11.28
13301, 11.28
13302, 11.29
13303, 11.29
13304, 11.29
13305, 11.29
13306, 11.29
13307, 11.29
13308, 11.29
13309, 11.29
13310, 11.29
13311, 11.29
13312, 11.29
13313, 11.29
13314, 11.29
13315, 11.29
13316, 11.29
13317, 11.29
13318, 11.29
13319, 11.29
13320, 11.29
13321, 11.29
13322, 11.29
13323, 11.29
13324, 11.29
13325, 11.29
13326, 11.29
13327, 11.29
13328, 11.29
13329, 11.30
13330, 11.30
13331, 11.30
13332, 11.30
13333, 11.30
13334, 11.30
13335, 11.30
13336, 11.30
13337, 11.30
13338, 11.30
13339, 11.30
13340, 11.30
13341, 11.30
13342, 11.30
13343, 11.30
13344, 11.30
13345, 11.30
13346, 11.30
13347, 11.30
13348, 11.30
13349, 11.30
13350, 11.30
13351, 11.30
13352, 11.30
13353, 11.30
13354, 11.30
13355, 11.30
13356, 11.31
13357, 11.31
13358, 11.31
13359, 11.31
13360, 11.31
13361, 11.31
13362, 11.31
13363, 11.31
13364, 11.31
13365, 11.31
13366, 11.31
13367, 11.31
13368, 11.31
13369, 11.31
13370, 11.31
13371, 11.31
13372, 11.31
13373, 11.31
13374, 11.31
13375, 11.31
13376, 11.31
13377, 11.31
13378, 11.31
13379, 11.31
13380, 11.31
13381, 11.31
13382, 11.32
13383, 11.32
13384, 11.32
13385, 11.32
13386, 11.32
13387, 11.32
13388, 11.32
13389, 11.32
13390, 11.32
13391, 11.32
13392, 11.32
13393, 11.32
13394, 11.32
13395, 11.32
13396, 11.32
13397, 11.32
13398, 11.32
13399, 11.32
13400, 11.32
13401, 11.32
13402, 11.32
13403, 11.32
13404, 11.32
13405, 11.32
13406, 11.32
13407, 11.32
13408, 11.32
13409, 11.33
13410, 11.33
13411, 11.33
13412, 11.33
13413, 11.33
13414, 11.33
13415, 11.33
13416, 11.33
13417, 11.33
13418, 11.33
13419, 11.33
13420, 11.33
13421, 11.33
13422, 11.33
13423, 11.33
13424, 11.33
13425, 11.33
13426, 11.33
13427, 11.33
13428, 11.33
13429, 11.33
13430, 11.33
13431, 11.33
13432, 11.33
13433, 11.33
13434, 11.33
13435, 11.34
13436, 11.34
13437, 11.34
13438, 11.34
13439, 11.34
13440, 11.34
13441, 11.34
13442, 11.34
13443, 11.34
13444, 11.34
13445, 11.34
13446, 11.34
13447, 11.34
13448, 11.34
13449, 11.34
13450, 11.34
13451, 11.34
13452, 11.34
13453, 11.34
13454, 11.34
13455, 11.34
13456, 11.34
13457, 11.34
13458, 11.34
13459, 11.34
13460, 11.34
13461, 11.34
13462, 11.35
13463, 11.35
13464, 11.35
13465, 11.35
13466, 11.35
13467, 11.35
13468, 11.35
13469, 11.35
13470, 11.35
13471, 11.35
13472, 11.35
13473, 11.35
13474, 11.35
13475, 11.35
13476, 11.35
13477, 11.35
13478, 11.35
13479, 11.35
13480, 11.35
13481, 11.35
13482, 11.35
13483, 11.35
13484, 11.35
13485, 11.35
13486, 11.35
13487, 11.35
13488, 11.36
13489, 11.36
13490, 11.36
13491, 11.36
13492, 11.36
13493, 11.36
13494, 11.36
13495, 11.36
13496, 11.36
13497, 11.36
13498, 11.36
13499, 11.36
13500, 11.36
13501, 11.36
13502, 11.36
13503, 11.36
13504, 11.36
13505, 11.36
13506, 11.36
13507, 11.36
13508, 11.36
13509, 11.36
13510, 11.36
13511, 11.36
13512, 11.36
13513, 11.36
13514, 11.36
13515, 11.37
13516, 11.37
13517, 11.37
13518, 11.37
13519, 11.37
13520, 11.37
13521, 11.37
13522, 11.37
13523, 11.37
13524, 11.37
13525, 11.37
13526, 11.37
13527, 11.37
13528, 11.37
13529, 11.37
13530, 11.37
13531, 11.37
13532, 11.37
13533, 11.37
13534, 11.37
13535, 11.37
13536, 11.37
13537, 11.37
13538, 11.37
13539, 11.37
13540, 11.37
13541, 11.38
13542, 11.38
13543, 11.38
13544, 11.38
13545, 11.38
13546, 11.38
13547, 11.38
13548, 11.38
13549, 11.38
13550, 11.38
13551, 11.38
13552, 11.38
13553, 11.38
13554, 11.38
13555, 11.38
13556, 11.38
13557, 11.38
13558, 11.38
13559, 11.38
13560, 11.38
13561, 11.38
13562, 11.38
13563, 11.38
13564, 11.38
13565, 11.38
13566, 11.38
13567, 11.38
13568, 11.39
13569, 11.39
13570, 11.39
13571, 11.39
13572, 11.39
13573, 11.39
13574, 11.39
13575, 11.39
13576, 11.39
13577, 11.39
13578, 11.39
13579, 11.39
13580, 11.39
13581, 11.39
13582, 11.39
13583, 11.39
13584, 11.39
13585, 11.39
13586, 11.39
13587, 11.39
13588, 11.39
13589, 11.39
13590, 11.39
13591, 11.39
13592, 11.39
13593, 11.39
13594, 11.40
13595, 11.40
13596, 11.40
13597, 11.40
13598, 11.40
13599, 11.40
13600, 11.40
13601, 11.40
13602, 11.40
13603, 11.40
13604, 11.40
13605, 11.40
13606, 11.40
13607, 11.40
13608, 11.40
13609, 11.40
13610, 11.40
13611, 11.40
13612, 11.40
13613, 11.40
13614, 11.40
13615, 11.40
13616, 11.40
13617, 11.40
13618, 11.40
13619, 11.40
13620, 11.40
13621, 11.41
13622, 11.41
13623, 11.41
13624, 11.41
13625, 11.41
13626, 11.41
13627, 11.41
13628, 11.41
13629, 11.41
13630, 11.41
13631, 11.41
13632, 11.41
13633, 11.41
13634, 11.41
13635, 11.41
13636, 11.41
13637, 11.41
13638, 11.41
13639, 11.41
13640, 11.41
13641, 11.41
13642, 11.41
13643, 11.41
13644, 11.41
13645, 11.41
13646, 11.41
13647, 11.42
13648, 11.42
13649, 11.42
13650, 11.42
13651, 11.42
13652, 11.42
13653, 11.42
13654, 11.42
13655, 11.42
13656, 11.42
13657, 11.42
13658, 11.42
13659, 11.42
13660, 11.42
13661, 11.42
13662, 11.42
13663, 11.42
13664, 11.42
13665, 11.42
13666, 11.42
13667, 11.42
13668, 11.42
13669, 11.42
13670, 11.42
13671, 11.42
13672, 11.42
13673, 11.42
13674, 11.43
13675, 11.43
13676, 11.43
13677, 11.43
13678, 11.43
13679, 11.43
13680, 11.43
13681, 11.43
13682, 11.43
13683, 11.43
13684, 11.43
13685, 11.43
13686, 11.43
13687, 11.43
13688, 11.43
13689, 11.43
13690, 11.43
13691, 11.43
13692, 11.43
13693, 11.43
13694, 11.43
13695, 11.43
13696, 11.43
13697, 11.43
13698, 11.43
13699, 11.43
13700, 11.44
13701, 11.44
13702, 11.44
13703, 11.44
13704, 11.44
13705, 11.44
13706, 11.44
13707, 11.44
13708, 11.44
13709, 11.44
13710, 11.44
13711, 11.44
13712, 11.44
13713, 11.44
13714, 11.44
13715, 11.44
13716, 11.44
13717, 11.44
13718, 11.44
13719, 11.44
13720, 11.44
13721, 11.44
13722, 11.44
13723, 11.44
13724, 11.44
13725, 11.44
13726, 11.44
13727, 11.45
13728, 11.45
13729, 11.45
13730, 11.45
13731, 11.45
13732, 11.45
13733, 11.45
13734, 11.45
13735, 11.45
13736, 11.45
13737, 11.45
13738, 11.45
13739, 11.45
13740, 11.45
13741, 11.45
13742, 11.45
13743, 11.45
13744, 11.45
13745, 11.45
13746, 11.45
13747, 11.45
13748, 11.45
13749, 11.45
13750, 11.45
13751, 11.45
